title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
Spies Like Us,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War.","[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",/s0Sx8nd9Irq0aCPbsN78s0DYVlG.jpg,1985-12-06,5.9,180.0,6.310054,102.0,With spies like these who needs enemies?
Comic Book Confidential,"In the 20th century, no artistic medium in North America with so much potential for creative expression has had a more turbulent history plagued with less respect than comic books. Through animated montages, readings and interviews, this film guides us through the history of the medium from the late 1930s and 1940s with the first explosion of popularity with the superheroes created by great talents like Jack Kirby and hitting its first artistic zenith with Will Eisner's ""Spirit"". It then shifts to the post war comics world with the rising popularity of crime and horror comics, especially those published by EC Comics under the editorshiop of William B. Gaines until it came crashing down the rise of censorship with the imposition of the Comics Code. In its wake of the devastation of the medium's creative freedom, we also explore EC's defiant survival with the creation of the singular ""Mad Magazine"" by Harvey Kurtzman.","[{'id': 99, 'name': 'Documentary'}]",/1hMe2nNxk0uKfu9E1PNJzUmUwn1.jpg,1988-01-01,6.8,6.0,1.687838,90.0,
Killer Klowns from Outer Space,"Aliens, who look like clowns, arrive on Earth to capture and harvest people in order to use them as sustenance.","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/AtMEp5pLpJr4wOMCxVezTKi2okL.jpg,1988-05-27,5.8,161.0,6.906831,88.0,"In space, no one can eat ice cream."
A World Apart,"A White enclave in Johannesburg, South Africa, in the 1960s. Molly Roth, 13 years old, is the daughter of leftist parents, and she must piece together what's happening around her when her father disappears one night, barely evading arrest, and, not long after, her mother is detained by the authorities. Some of Molly's White friends turn against her, and her family's friendships with Blacks take on new meaning. Relationships are fragile in the world of apartheid. How will she manage?","[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",/cG59YwsYhvqpMRay5E0ghb4YfuN.jpg,1988-06-17,5.4,7.0,6.410191,113.0,"South Africa, 1963. A mother's love. A family's courage."
Common Threads: Stories from the Quilt,"In the late 1970s, a mysterious new disease began infecting and killing gay men. Common Threads tells the powerful story of the first decade of the AIDS epidemic, as told through the lives of five very diverse individuals who shared a common fate. Using the monumental NAMES Project AIDS Memorial Quilt as its central metaphor, the film weaves together personal memories and television news stories to expose the U.S. government’s failure to respond to the growing epidemic, and the vibrant protest movement that was born as a result. From the Olympic athlete to the inner-city recovering drug addict, from the conservative naval commander to the New York gay activist to the 11-year-old suburban boy with haemophilia, the film uses intimate details to tell an epic story of love, loss, anger and healing.","[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",/tAmvWQl1R0uiydLnG0o9PgRyanS.jpg,1989-12-01,10.0,2.0,0.544277,79.0,
Prime Suspect,A female police detective investigates a series of serial murders while dealing with sexist hostility from her male comrades.,"[{'id': 80, 'name': 'Crime'}]",/tF2XoKoDWLqXFmqh9eM0g6vNFdr.jpg,1991-04-07,7.5,19.0,2.104104,206.0,
Ghost Dad,"Elliot Hopper is a widower with three children, he is currently working on a deal. It seems like his wife illness was very costly and this deal could put them out of the red. However he gets into a cab that is driven by a maniac, and Elliot crashes into a river. Elliot is sent back so that he could finish the deal and make sure that his children are taken care of.","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/2X6t1Z7g2kDB4J6OFiXjcjBzn01.jpg,1990-06-29,4.5,51.0,3.501,84.0,
I Hired a Contract Killer,"After fifteen years' service, Henri Boulanger is made redundant from his job. Shocked, he attempts suicide, but can't go through with it, so he hires a contract killer in a seedy bar to murder him at some unspecified time in the future. But almost immediately he meets and falls in love with Margaret, a flower-seller, which makes Henri realise that his life has some meaning after all. But when he goes back to the bar to cancel the contract, he finds it has been demolished - and there's no way he can get in touch with the killer...","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/oW2QGmkQvh9Utqp8RuQ0o7DeIkO.jpg,1990-09-13,7.0,31.0,2.894405,79.0,
Nuns on the Run,"Brian and Charlie work for a gangster. When the boss learns they want to ""leave"" he sets them up to be killed, after they help rob the local Triads of their drug dealing profits. B&amp;C decide to steal the money for themselves, but when their escape doesn't go to plan, they have to seek refuge in a Nuns' teacher training school.","[{'id': 35, 'name': 'Comedy'}]",/7LIhW6yjQl54kjq1tDGwx11jNYl.jpg,1990-03-16,5.5,41.0,2.615488,89.0,
Riff-Raff,"The story of Stevie, a construction worker, and his girlfriend, an unemployed pop singer, serves to show the living conditions of the British poor class","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/r8TLVWaIiW0bVH5WbivplK8mgwa.jpg,1991-06-21,6.4,22.0,1.501241,95.0,
Delusion,"In this fast-paced, noirish road movie, a computer expert embezzles half a million dollars and races off to Reno to start anew. Unfortunately, en route, he picks up a pair of hitchers and ends up entangled with a crazed couple who commandeer his car and leave him alone in the desert to die. As soon as he can, he hits the road to get revenge and to find his money before they do.","[{'id': 80, 'name': 'Crime'}]",/g2o1J0ulttuwovqLc0ho910MR95.jpg,1991-06-07,4.8,3.0,0.156722,100.0,She only wanted love. But money's better than nothing.
Guilty by Suspicion,This compelling story vividly recreates Hollywood's infamous 'Blacklist Era'. The witch-hunt has begun and director David Merrill (De Niro) can revive his stalled career by testifying against friends who are suspected communists. Merrill's ex wife (Bening) shares a whirlpool of scandals that draws them closer togheter while his chances for ever making movies again slips further away...,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/fUpxydE70PNWr7Tu5WpefNnTv2i.jpg,1991-03-15,5.9,29.0,2.458952,100.0,All it took was a whisper.
High Strung,"Thane Furrows, an extremely cynical but unintentionally hilarious children's book writer, wakes up one morning, and, since pretty much everyone and everything annoys him, begins another day of complaining to himself. However, the day proves to be much different than normal when Thane begins to recieve strange phone calls, letters, and voices in his head, all indicating that something will happen at 8 o'clock. As the day goes on, Thane rants and raves about the things that annoy him, as the clock slowly ticks closer and closer to his destiny","[{'id': 35, 'name': 'Comedy'}]",/sTEkt17xTYyBYFXmBQSizweZgku.jpg,1991-01-01,5.4,10.0,3.019717,93.0,The story of a guy with a few too many hang-ups.
Prospero's Books,An exiled magician finds an opportunity for revenge against his enemies muted when his daughter and the son of his chief enemy fall in love in this uniquely structured retelling of the 'The Tempest'.,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",/wjaaUr5wmLoIiyLj7B6Fo8Yuwi8.jpg,1991-09-05,6.5,27.0,1.572239,120.0,"A magician's spell, the innocence of young love and a dream of revenge unite to create a tempest."
Stinsen brinner... filmen alltså,,[],/7Ckb73rHkmyyiGvB6cRWcd1UXm2.jpg,1991-03-03,5.8,2.0,0.074832,0.0,
Prime Suspect 2,DCI Jane Tennison's investigation of a murder is complicated with the unexpected participation of her secret lover in her detective unit.,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10770, 'name': 'TV Movie'}]",/ceN9PFn1R3CPBjOSX2iunPm62eJ.jpg,1992-12-05,7.2,14.0,1.874711,203.0,
The Mambo Kings,"The Mambo Kings tells the story of César and Nestor Castillo, brothers and aspiring musicians who flee from Cuba to America in search of the American Dream.","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",/yAMYoODA6FzHPwycrBwwrjKv1A4.jpg,1992-02-28,5.9,32.0,4.705045,104.0,"With a suitcase full of song, Hearts filled with passion, two brothers come to America in search of a dream."
Life and Nothing More...,"After the earthquake of Guilan, the film director and his son, Puya, travel to the devastated area to search for the actors of the movie the director made there a few years ago, Khane-ye Doust Kodjast? (1987). In their search, they found how people who had lost everything in the earthquake still have hope and try to live life to the fullest.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/AcWxYbyiwRZ6YRm8DwX8YAvJ2kN.jpg,1992-09-01,6.9,17.0,1.183477,95.0,
The Puppetmaster,"In the first half of this century, young Li Tienlu joins a travelling puppet theatre and subsequently makes a career as one of Taiwan's leading puppeteers.","[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/jL7aGXVXyui1VLRnAXIi4LjcoaZ.jpg,1993-09-13,6.6,9.0,0.102332,142.0,
The Night We Never Met,"Sam has a problem with his roommates: they are disgusting, and don't seem to share his views on responsibility, privacy, and basic hygine. Such is his discomfort with his living arrangements that he agrees to share the occupancy of another flat: he gets two nights a week, the owner (a sleazy frat-boy yuppie named Brian, soon to be married) and Ellen (a would-be painter seeking relief from her boring marriage) each get their seperate nights in the flat. Things go extremely well until Sam and Brian swap nights without telling Ellen, who attributes the ""nice"" things that happen around the place to the slob Brian, while berating the responsible Sam for his hedonistic lifestyle.","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/7IipC2iRA1qwWmTebXXfrZvqVCs.jpg,1993-04-30,5.6,7.0,1.132307,99.0,
The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,"When her daughter Shanna is disqualified from competing for her Junior High School cheer leading squad, Wanda Holloway tries to get her ex-husband's brother, Terry Harper, to hire a hitman to incapacitate Shanna's rival or the girl's mother. He wants nothing to do with it and after several unsuccessful attempts, finally manages to convince the police that Wanda is serious. She is eventually arrested and charged with conspiracy to commit murder but when the media get hold of the story, it becomes a sensation, making front page news around the world. Based on a true story.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/yxzuKYuujQo0a8PNjKV4DRpqWR4.jpg,1993-04-10,6.7,6.0,0.783454,99.0,She wanted to give her daughter the best shot at being a cheerleader... The things you do for your kids.
Splitting Heirs,"A member of the English upper class dies, leaving his estate and his business to an American, whom he thinks is his son who was lost as a baby and then found again. An Englishman who thinks he is an Indian comes to believe that he is actually the heir. He comes to hate the American who is his boss, his friend, and the man who has stolen the woman after whom he lusts.","[{'id': 35, 'name': 'Comedy'}]",/bOxCNid7ZLB9SoUkIGhWKfDqrZy.jpg,1993-04-02,4.6,22.0,3.27076,87.0,A wickedly funny comedy of Royal proportions
Gonin,"Five men plot to steal a large sum of money from the local yakuza, but everything does not go as planned and the men find themselves hunted down by contract killers","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",/iK9FvzLQMrQwyVDbLbcb9ZfTckR.jpg,1995-09-23,7.2,6.0,1.51489,109.0,
Pusher,A drug pusher grows increasingly desperate after a botched deal leaves him with a large debt to a ruthless drug lord.,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/8z2avGSJmoFdKNYaktA7QWe7m2C.jpg,1996-08-30,6.8,162.0,6.160414,105.0,You don't have a chance. Seize it!
The Swindle,"Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money.","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/ikxQxOuXNW8WRvPVuusvPpmYGTO.jpg,1997-10-15,6.4,5.0,0.760098,105.0,
The Interview,A duel between a suspected murderer and a detective pressed by people who want results. But whose skin is really wanted.,"[{'id': 18, 'name': 'Drama'}]",/38dRcFdb4HJP41TnZ5uMTwslszi.jpg,1998-03-03,6.8,32.0,2.882197,104.0,Two minds... one truth
RKO 281,"A film about the making of Citizen Kane. Orson Welles produces his greatest film, Citizen Kane, despite the opposition of the film's de facto subject, William Randolph Hearst.","[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",/3KiTfHHuSYlVGzQbnBcEOX8ymZm.jpg,1999-11-20,6.3,14.0,5.170505,83.0,
Bruno,"The story of a unique young boy genius, Bruno, whose expression of his own individuality leads his family and community along an emotional journey.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/wvdhL2Cz4KEmcJhfPcTMb7XBom1.jpg,2000-04-16,7.4,8.0,0.368794,108.0,The comedy that is long on originality and short on pants.
Fudoh: The New Generation,"In order to settle a business dispute, a mob leader murders one of his own teenage sons. The surviving son vows to avenge his brother's death, and organizes his own gang of teenage killers to destroy his father's organization.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",/6Y7CQwcUKtYk4FhEo42aVLKkVyt.jpg,1996-10-12,6.9,10.0,1.647619,98.0,
Of Freaks and Men,"Dariya the maid getting a boy to touch her large breast is just one incident that occurs when Yohan and Victor infiltrate two families, forcing young Liza and blind Ekaterina to appear in porn, but they are not so innocent themselves.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/hDL4iKuJEedUsQ4vsI7oVNVJ9ek.jpg,1998-05-20,5.9,14.0,0.557552,93.0,
Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,No overview found.,"[{'id': 35, 'name': 'Comedy'}]",/qiHqQR6DrrTYk4SYg5mrcUABTYQ.jpg,1998-08-27,6.3,7.0,0.763398,89.0,
