title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
Play It to the Bone,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/pVT6G8VZMd39iziJB4UZYwsRDAC.jpg,1999-12-25,5.7,53.0,4.347609,124.0,
Titus,"Titus Andronicus returns from the wars and sees his sons and daughters taken from him, one by one. Shakespeare's goriest and earliest tragedy.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",/82mCeQoeT2C7h7vR6Ot9MQotE1R.jpg,1999-12-25,6.5,76.0,7.295333,162.0,If you think you know Shakespeare... Think again.
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. is a 1999 documentary film by Errol Morris about execution technician Fred A. Leuchter.","[{'id': 99, 'name': 'Documentary'}]",/piRZ7vLqU4OaoPmqyBbZt7QLl0M.jpg,1999-12-29,6.3,17.0,1.157478,91.0,
The Third Miracle,"The Vatican sends a priest to verify some miracles, performed by a woman who has been nominated for sainthood...","[{'id': 18, 'name': 'Drama'}]",/bvCstQrenhGWk0SJMlnG3DsRCvV.jpg,1999-09-13,6.1,16.0,2.269601,119.0,
Montana,"A seasoned enforcer (Kyra Sedgwick) is given the seemingly routine task of finding the Boss's runaway mistress, Kitty. However Kitty is involved in plans to overthrow the Boss and this routine task gets very complicated.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",/cm2AVOvBlzZR8o9L0JLzGAmMSkW.jpg,1998-01-01,4.8,4.0,1.174927,96.0,Never underestimate the power of a woman.
Snow Falling on Cedars,"A Japanese-American fisherman may have killed his neighbor Carl at sea. In the 1950s, race figures in the trial. So does reporter Ishmael.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/1U1U7cKN19roW3YgfzP6EVMAWXj.jpg,1999-12-22,6.3,32.0,2.813811,127.0,From the director of 'Shine'
"Girl, Interrupted","Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.","[{'id': 18, 'name': 'Drama'}]",/vp46lgVDiFdT4Hw5WIISOPwnMaH.jpg,1999-12-21,7.6,747.0,8.285062,127.0,"The crazy thing is, you're not crazy."
Trans,"Ryan Kazinski, 16, is in juvenile detention in Fort Myers, Florida. He gets away one day, and the world is all before him: where should he go, what should he do? Should he try to find his mom? Should he head for Colorado, where he's daydreamed about life in the woods. He has a younger brother, so under cover of night, Ryan visits him. At night, Ryan is on the streets where there are other youth at loose ends, including one who wants Ryan to help with a burglary. The police are looking for him as well. Where might a 16-year-old of limited experience, with no money, imagine he could be safe?","[{'id': 18, 'name': 'Drama'}]",/pjFdc9K7huhIMmCXdA7PxHGBTZt.jpg,1998-09-11,0.0,0.0,0.042209,80.0,
The Life and Times of Hank Greenberg,"The story of Baseball Hall-of-Famer Hank Greenberg is told through archival film footage and interviews with Jewish and non-Jewish fans, his former teammates, his friends, and his family. As a great first baseman with the Detroit Tigers, Greenberg endured antisemitism and became a hero and source of inspiration throughout the Jewish community, not incidentally leading the Tigers to Major League dominance in the 1930s. Written by George S. Davis","[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",/q5L7XLJ4ylDAs0txMMREbwuoudD.jpg,2000-01-12,4.0,2.0,0.136087,90.0,"When America Needed Heroes, A Jewish Slugger Stepped To The Plate."
My Dog Skip,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/t1jsRTNF1LcVBTfpXWNfrPjgoG1.jpg,2000-01-14,6.5,71.0,7.061185,95.0,Every family needs an optimist.
Supernova,"Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/xSw9HKPKwFx63p2puHQkxcmCVia.jpg,2000-01-14,4.9,109.0,5.496624,91.0,"In the farthest reaches of space, something has gone terribly wrong."
The Quarry,"This thriller investigates the mysterious assassination of a gay pastor in rural South Africa. Without witnesses or explanations, the crime appears to the police and others as a jigsaw puzzle without enough pieces. The police then suspect and arrest people based on the usual prejudices, black and coloured people who plant marijuana in this case. Meanwhile, the true assassin not only goes his way unpunished from the very beginning, but becomes one of the rural town's most respected citizens. The sheriff at one point does begin having certain suspicions, and from there on the bulk of the plot is played out. The location is a very arid part of South Africa, so with so much desert rock, there are bound to be quarries. Some may reveal important secrets.","[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",/xb8VFyrZya7SlhqnLuXgz5VJxpP.jpg,1998-09-09,2.5,2.0,0.203067,112.0,
The Terrorist,"A young female terrorist goes on a suicide assassination mission, but her resolve to complete it is put to the test.","[{'id': 18, 'name': 'Drama'}]",/hUbH2hhcBmcothEIpqyuBHXE2FB.jpg,1998-09-12,8.1,4.0,0.154526,95.0,Her death will not be ordinary.
The Way We Were,"Two desperate people have a wonderful romance, but their political views and convictions drive them apart.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/rBGl0tsmOemuvo7jrbxvtM0Y7NP.jpg,1973-10-17,7.1,87.0,13.377996,118.0,Everything seemed so important then .. even love!
Tess of the Storm Country,"Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess's father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret, while caring for Elias' daughter's illegitamate child.","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/prwkCGF1ZoQihqAEaxkkjDl9ZPp.jpg,1922-11-12,5.0,1.0,0.126258,118.0,
Stalag 17,"It's a dreary Christmas 1944 for the American POWs in Stalag 17. For the men in Barracks 4, all sergeants, have to deal with a grave problem - there seems to be a security leak. The Germans always seem to be forewarned about escapes and in the most recent attempt the two men, Manfredi and Johnson, walked straight into a trap and were killed. For some in Barracks 4, especially the loud-mouthed Duke, the leaker is obvious: J.J. Sefton, a wheeler-dealer who doesn't hesitate to trade with the guards and who has acquired goods and privileges that no other prisoner seems to have. Sefton denies giving the Germans any information and makes it quite clear that he has no intention of ever trying to escape. He plans to ride out the war in what little comfort he can arrange, but it doesn't extend to spying for the Germans.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/vyXFk2b6X4cEBJvKMBoi3fdlFgC.jpg,1953-05-29,7.6,143.0,9.47371,120.0,"THE STAR-SPANGLED, LAUGH-LOADED SALUTE TO OUR P.W. HEROS!"
The Presidio,Jay Austin is now a civilian police detective. Colonel Caldwell was his commanding officer years before when he left the military police over a disagreement over the handling of a drunk driver. Now a series of murders that cross jurisdictions force them to work together again. That Austin is now dating Caldwell's daughter is not helping the relationship at all.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/igG6ht20VRy48nXeTyoKf4lY6Pk.jpg,1988-06-10,5.7,80.0,3.768935,97.0,He didn't want to share the murder investigation. There's no way he's going to share his daughter.
Papillon,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/q1tmTQvEWbJgf8eccX1XWXxWKkK.jpg,1973-12-13,7.8,445.0,15.698433,151.0,The greatest adventure of escape!
Pal Joey,"Frank Sinatra, at the zenith of his cocky, world-on-a-string popularity, glides through the film with breezy nonchalance, romancing showgirl Kim Novak (Columbia Pictures' new sex symbol) and wealthy widow Rita Hayworth (Columbia Pictures' former sex symbol). The film also benefits from location shooting in San Francisco, caught in the moonlight-and-supper-club glow of the late '50s. Sinatra does beautifully with the Rodgers and Hart classics ""I Didn't Know What Time It Was"" and ""I Could Write a Book,"" and his performance of ""The Lady Is a Tramp"" (evocatively shot by director George Sidney) is flat-out genius. Sinatra's ease with hep-cat lingo nearly outdoes Bing Crosby at his best, and included in the DVD is a trailer in which Sinatra instructs the audience in ""Joey's Jargon,"" a collection of hip slang words such as ""gasser"" and ""mouse."" If not one of Sinatra's very best movies, Pal Joey is nevertheless a classy vehicle that fits like a glove","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/3dwcWwTEvbygxDQtGJw4k9NevPH.jpg,1957-10-25,5.9,16.0,2.774084,111.0,"From Your Pal, Columbia!"
The Last Detail,Two Navy men are ordered to bring a young offender to prison but decide to show him one last good time along the way.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/4kcSyOXWd42G2zAzdSXCx6nhflb.jpg,1973-12-11,7.1,85.0,4.344612,103.0,No *#@!!* Navy's going to give some poor **!!@* kid eight years in the #@!* brig without me taking him out for the time of his *#@!!* life.
Five Easy Pieces,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.","[{'id': 18, 'name': 'Drama'}]",/4JsIxivzyj6xEiX1DrD8icONjqZ.jpg,1970-09-12,7.2,114.0,9.721297,98.0,He rode the fast lane on the road to nowhere.
Even Dwarfs Started Small,"The inhabitants of an institution in a remote country rebel against their keepers. Their acts of rebellion are by turns humorous, boring and alarming. An allegory on the problematic nature of fully liberating the human spirit, as both commendable and disturbing elements of our nature come forward. The film shows how justifiable revolt may be empowering, but may also turn to chaos and depravity. The allegory is developed in part by the fact that the film is cast entirely with dwarfs","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/yk9lfBzp4GXNMEtSLOZeh01sotU.jpg,1970-09-16,6.6,27.0,0.854963,96.0,
Dead Calm,"An Australian couple take a sailing trip in the Pacific to forget about a terrible accident. While on the open sea, in dead calm, they come across a ship with one survivor who is not at all what he seems.","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",/oA0rhf1ItxjMobrzjZG24uKAylU.jpg,1989-04-07,6.6,178.0,13.464246,96.0,High seas. Deep terror. Try to stay calm.
The Boys from Brazil,Nazi hunter Ezra Lieberman discovers a sinister and bizarre plot to rekindle the Third Reich.,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",/9fwAXB7cal1K0LQLzFvDTkl9MZP.jpg,1978-10-05,6.6,102.0,5.923299,125.0,If they survive...will we?
Black Sunday,A vengeful witch and her fiendish servant return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant. Only the girl's brother and a handsome doctor stand in her way.,"[{'id': 27, 'name': 'Horror'}]",/rYsXRKUOdQW8xSy5heWzaO7N4nL.jpg,1960-08-11,7.2,79.0,4.683413,87.0,STARE INTO THESE EYES... discover deep within them the unspeakable terrifying secret of BLACK SUNDAY... it will paralyze you with fright!
Against All Odds,"She was a beautiful fugitive. Fleeing from corruption. From power. He was a professional athlete past his prime. Hired to find her, he grew to love her. Love turned to obsession. Obsession turned to murder. And now the price of freedom might be nothing less than their lives.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",/vhAWYo9ao2INJaLXDRbK7bVzLcX.jpg,1984-03-02,5.7,40.0,3.027195,128.0,
The Snows of Kilimanjaro,Writer Harry Street reflects on his life as he lies dying from an infection while on safari in the shadow of Mount Kilimanjaro.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/s4Fg4d9iGKeMrWfpmd8lnOToqsN.jpg,1952-08-18,6.1,18.0,1.799027,117.0,His Adventures . . . Like His Loves . . . Were Great and Exciting !
National Lampoon's Loaded Weapon 1,"An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive.","[{'id': 35, 'name': 'Comedy'}]",/5EXdCZX8istfo6XCOgLsG0eiIsl.jpg,1993-02-04,5.7,161.0,11.511683,84.0,See it before they make the sequel!
The Loves of Carmen,"Gypsy Carmen drives men wild in 1820s Spain, especially the dragoon Don Jose.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/scHdX9YXbkPeU6X3PRNNi0RFpbV.jpg,1948-08-23,8.0,2.0,0.366948,99.0,
Fast Times at Ridgemont High,"Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.","[{'id': 35, 'name': 'Comedy'}]",/9y5rSeO0xH3m5oRJmhBusDkiS0j.jpg,1982-08-13,7.0,330.0,14.658885,90.0,"Fast Cars, Fast Girls, Fast Carrots...Fast Carrots?"
